STAR_ID_g,RA_g,DEC_g,MEDIAN_g,MEAN_g,CLIPPED_MEAN_g,CLIPPED_SIGMA_g,N_NOTCLIPPED_g,RESIDUALS_g,CLIPPED_MEAN_ERROR_g,STAR_ID_r,RA_r,DEC_r,MEDIAN_r,MEAN_r,CLIPPED_MEAN_r,CLIPPED_SIGMA_r,N_NOTCLIPPED_r,RESIDUALS_r,CLIPPED_MEAN_ERROR_r,STAR_ID_i,RA_i,DEC_i,MEDIAN_i,MEAN_i,CLIPPED_MEAN_i,CLIPPED_SIGMA_i,N_NOTCLIPPED_i,RESIDUALS_i,CLIPPED_MEAN_ERROR_i,STAR_ID_z,RA_z,DEC_z,MEDIAN_z,MEAN_z,CLIPPED_MEAN_z,CLIPPED_SIGMA_z,N_NOTCLIPPED_z,RESIDUALS_z,CLIPPED_MEAN_ERROR_z,STAR_ID_Y,RA_Y,DEC_Y,MEDIAN_Y,MEAN_Y,CLIPPED_MEAN_Y,CLIPPED_SIGMA_Y,N_NOTCLIPPED_Y,RESIDUALS_Y,CLIPPED_MEAN_ERROR_Y
962,29.9205612,0.8772074,18.8319,18.84222,18.84222,0.0313541958915,5,0.024512,0.0140220226786,1127,29.9205501429,0.877193428571,18.46,18.4614857143,18.4614857143,0.00957458370172,7,0.00672653061225,0.0036188524831,1744,29.9205632,0.8772062,18.3134,18.31254,18.31254,0.0176826016185,5,0.015712,0.00790789984762,643,29.9205408333,0.877221666667,18.2794,18.2769333333,18.2769333333,0.0154839343263,6,0.0130333333333,0.00632128971838,1964,29.9205531667,0.8772095,18.32775,18.3251333333,18.3251333333,0.0275730343311,6,0.0253666666667,0.0112566441286
963,29.9059603333,0.894038833333,17.26115,17.2596166667,17.2596166667,0.0177877688939,6,0.0131166666667,0.00726182624209,1128,29.9059435714,0.894056857143,16.8989,16.902,16.902,0.0136291703971,7,0.00954285714286,0.00515134220671,1067,29.9059431429,0.894069714286,16.7884,16.7869857143,16.7869857143,0.00696182007635,7,0.00587346938776,0.00263132065634,644,29.9059321429,0.894088428571,16.7381,16.7389,16.7389,0.0165721797859,7,0.0148285714286,0.0062636951994,1965,29.9059325,0.8940785,16.78215,16.7810875,16.7810875,0.0120914678079,8,0.0097375,0.00427497944074
964,29.8981493333,0.859601666667,14.51235,14.50955,14.50955,0.0128045239401,6,0.0109833333333,0.00522742500876,1130,29.8981385714,0.859603857143,13.9785,13.9793428571,13.9793428571,0.00626164221793,7,0.00442040816326,0.00236667830107,1069,29.8981435,0.859604333333,13.78275,13.77775,13.77775,0.0124109830392,6,0.0111666666667,0.00506676260874,646,29.8981277143,0.859618714286,13.6969,13.6917428571,13.6917428571,0.0118351603457,7,0.0110367346939,0.00447327014304,1967,29.8981295,0.859615625,13.6869,13.6932125,13.6932125,0.0125544252656,8,0.010840625,0.00443865961961
965,29.890292,0.898302857143,17.2017,17.2006142857,17.2006142857,0.0127126965299,7,0.0102693877551,0.00480494764445,1131,29.8902784286,0.898322714286,16.8992,16.9034857143,16.9034857143,0.0173088275225,7,0.0151551020408,0.00654212187295,1070,29.8902765714,0.898337428571,16.7779,16.7764285714,16.7764285714,0.0127996332856,7,0.0112530612245,0.00483780664949,647,29.8902685714,0.898356,16.7615,16.7555428571,16.7555428571,0.0144921512889,7,0.0123673469388,0.00547751832467,1968,29.8902767778,0.898346444444,16.8213,16.8174,16.8174,0.0127389167514,9,0.0110222222222,0.00424630558381
966,29.8852337143,0.852486571429,17.3295,17.3238428571,17.3238428571,0.0113410577918,7,0.00952244897959,0.00428651693164,1132,29.8852252857,0.852494857143,16.7769,16.7800571429,16.7800571429,0.0107151237767,7,0.00977959183674,0.00404993611151,1071,29.8852281429,0.852496857143,16.569,16.5680285714,16.5680285714,0.0108770681824,7,0.00925306122449,0.00411114534345,648,29.8852198571,0.852515571429,16.4801,16.4710714286,16.4710714286,0.0193794968448,7,0.0184040816327,0.00732476131214,1969,29.8852268889,0.852512555556,16.4802,16.4773111111,16.4773111111,0.0105247269106,9,0.00827407407407,0.00350824230354
967,29.8841876667,0.827026166667,16.5496,16.5504166667,16.5504166667,0.00686110211425,6,0.00548333333333,0.00280103320884,1133,29.8841784286,0.827032571429,16.2961,16.2950285714,16.2950285714,0.0225182918843,7,0.0189102040816,0.00851111432513,1745,29.8841805,0.827030166667,16.1923,16.1985666667,16.1985666667,0.0170408985157,6,0.0125111111111,0.006956917687,649,29.8841745714,0.827046571429,16.2334,16.2321,16.2321,0.0111478377147,7,0.00948571428572,0.00421348660705,1970,29.884173875,0.827042375,16.30685,16.30685,16.30685,0.0203282438986,8,0.0149,0.00718711955515
968,29.8826643333,0.906157833333,18.84625,18.8430833333,18.8430833333,0.0405901226354,6,0.0374166666667,0.0165708481756,1134,29.8826566,0.9061654,18.0352,18.03854,18.03854,0.0178684750329,5,0.013688,0.00799102496555,1072,29.8826541429,0.906180571429,17.7398,17.7371428571,17.7371428571,0.0133004679985,7,0.0112367346939,0.00502710437784,650,29.8826373333,0.906204,17.56135,17.5649,17.5649,0.0147408728823,6,0.0105666666667,0.00601793615416,1971,29.882646875,0.90619625,17.50915,17.5130625,17.5130625,0.017569002355,8,0.01271875,0.00621158035195
969,29.8761568571,0.839569714286,18.0846,18.0808714286,18.0808714286,0.0244693811169,7,0.0201183673469,0.00924855673872,1135,29.876147,0.839572142857,17.567,17.5622142857,17.5622142857,0.00998805408925,7,0.00889795918367,0.00377512960023,1073,29.8761505714,0.839577142857,17.3812,17.3813714286,17.3813714286,0.0175550330012,7,0.0151387755102,0.00663517879696,651,29.8761465714,0.839585857143,17.3311,17.3252285714,17.3252285714,0.0160292334979,7,0.0134734693878,0.00605848079178,1972,29.8761525,0.83957925,17.3321,17.33105,17.33105,0.013707662091,8,0.0108625,0.00484639040937
970,29.8715307143,0.900058285714,16.698,16.6968142857,16.6968142857,0.00776170610321,7,0.00601224489796,0.00293364915695,1137,29.871522,0.900073714286,16.1745,16.1756571429,16.1756571429,0.0118027668842,7,0.00809387755102,0.00446102656543,1075,29.8715234286,0.900088142857,15.969,15.9735142857,15.9735142857,0.0148066036012,7,0.0125020408163,0.0055963701272,653,29.8715092857,0.900106571429,15.8989,15.9003285714,15.9003285714,0.00908935237135,7,0.00783265306122,0.00343545227903,1974,29.8715186667,0.900097333333,15.9113,15.9089888889,15.9089888889,0.00955108422518,9,0.00865679012346,0.00318369474173
971,29.8644734286,0.923883857143,15.7426,15.7392857143,15.7392857143,0.0086362075955,7,0.00741632653061,0.00326417965263,1139,29.8644555714,0.923903857143,15.224,15.2263428571,15.2263428571,0.00769821076482,7,0.00660408163265,0.00290965017484,1077,29.8644564286,0.923922571429,15.0253,15.0260428571,15.0260428571,0.00977604318772,7,0.00756326530612,0.00369499701156,655,29.8644481429,0.923946142857,14.9495,14.9490428571,14.9490428571,0.00792209516711,7,0.00652244897959,0.00299427052497,1976,29.8644592222,0.923938666667,14.951,14.9527333333,14.9527333333,0.0112043642291,9,0.00715555555556,0.00373478807636
972,29.8601211429,0.855185428571,16.2539,16.2549,16.2549,0.007137426507,7,0.00591428571429,0.00269769364836,1140,29.8601154286,0.855187571429,15.7318,15.7336285714,15.7336285714,0.0143406230474,7,0.0121469387755,0.00542024603274,1078,29.860118,0.855191571429,15.5499,15.5419571429,15.5419571429,0.0187608907147,7,0.017506122449,0.00709095017216,656,29.860108,0.855214571429,15.4767,15.4696142857,15.4696142857,0.0151700295293,7,0.0115224489796,0.00573373221656,1977,29.860119,0.85520325,15.4921,15.4924875,15.4924875,0.0104958846102,8,0.0073875,0.0037108555912
973,29.8566568,0.9021704,19.2467,19.24412,19.24412,0.0435582093296,5,0.036656,0.0194798234078,1141,29.8566557143,0.902162,17.783,17.7820714286,17.7820714286,0.0147879018396,7,0.0116326530612,0.0055893015257,1079,29.856653,0.902173428571,16.5816,16.5818428571,16.5818428571,0.0161900196014,7,0.0131632653061,0.00611925222665,657,29.856644,0.902187857143,15.9276,15.9270142857,15.9270142857,0.00713050360302,7,0.00521224489796,0.0026950770366,1978,29.856653125,0.90217975,15.66615,15.6684625,15.6684625,0.00815627634095,8,0.006728125,0.00288367915496
974,29.8507331667,0.851994666667,18.3268,18.3382,18.3382,0.0256706057583,6,0.0227666666667,0.010479980916,1142,29.8507353333,0.852004166667,17.93715,17.9359333333,17.9359333333,0.0154671336136,6,0.0133333333333,0.00631443085615,1080,29.850735,0.852004571429,17.7841,17.7872571429,17.7872571429,0.0257319621784,7,0.0224081632653,0.00972576752426,658,29.850727,0.852025833333,17.72565,17.7309166667,17.7309166667,0.0160430064376,6,0.0123555555556,0.00654952995203,1979,29.8507401429,0.852015428571,17.7419,17.7513857143,17.7513857143,0.0178009171972,7,0.0168693877551,0.00672811428752
975,29.8414751429,0.830040428571,15.2653,15.2550428571,15.2550428571,0.0157847898889,7,0.0149510204082,0.00596608979192,1143,29.8414747143,0.830044285714,14.6561,14.6527428571,14.6527428571,0.0256665906881,7,0.0220367346939,0.00970105942338,1081,29.8414801429,0.830046428571,14.4392,14.4312,14.4312,0.028971611721,7,0.0260571428571,0.0109502399564,659,29.8414728571,0.830062857143,14.3328,14.3225571429,14.3225571429,0.0320867065105,7,0.0216897959184,0.0121276351169,1980,29.8414787778,0.830054222222,14.3249,14.3265555556,14.3265555556,0.0101208378124,9,0.00870617283951,0.00337361260413
976,29.8296081429,0.831087571429,17.1258,17.1180571429,17.1180571429,0.0133581283059,7,0.0121346938776,0.00504889792553,1144,29.8296088571,0.831090142857,16.4868,16.4895142857,16.4895142857,0.0202320416717,7,0.0174734693878,0.00764699296833,1082,29.8296121429,0.831092285714,16.277,16.2703,16.2703,0.0238825698545,7,0.0192857142857,0.00902676292918,1487,29.8296026667,0.831107,16.20425,16.1999333333,16.1999333333,0.00981489797309,6,0.00892222222222,0.00400691531859,1981,29.8296095556,0.831097444444,16.1998,16.1967222222,16.1967222222,0.0114107919462,9,0.0079037037037,0.0038035973154
977,29.8248446667,0.952172333333,17.8511,17.8426166667,17.8426166667,0.0329566592495,6,0.0268111111111,0.013454499798,1145,29.8248264286,0.952210285714,17.3529,17.3522,17.3522,0.0115916225907,7,0.00831428571429,0.00438122152382,1083,29.8248161429,0.952233285714,17.1687,17.1702714286,17.1702714286,0.0179530112306,7,0.0148244897959,0.00678560042869,660,29.8248057143,0.952258857143,17.0925,17.1001857143,17.1001857143,0.0125787154206,7,0.0117836734694,0.00475430754508,1982,29.8248168889,0.952252555556,17.0951,17.0983,17.0983,0.0243763546632,9,0.0200666666667,0.0081254515544
978,29.8181998,0.8534192,19.4118,19.41704,19.41704,0.0204037839628,5,0.016048,0.0091248495878,1146,29.8181956,0.8534294,18.9382,18.93516,18.93516,0.00829158609676,5,0.007808,0.00370811003073,1084,29.8182104,0.8534216,18.7182,18.7163,18.7163,0.0407224753668,5,0.03292,0.0182116446264,1488,29.8182008,0.8534612,18.6432,18.64228,18.64228,0.017193417345,5,0.012632,0.0076891299898,1983,29.8181988333,0.853432833333,18.6308,18.6323666667,18.6323666667,0.0196123827098,6,0.0169,0.0080067217132
979,29.8155406667,0.881882333333,19.296,19.2944333333,19.2944333333,0.00884697060518,3,0.00768888888889,0.00510780086041,1147,29.81554975,0.881911,19.2281,19.22145,19.22145,0.0321904877254,4,0.03045,0.0160952438627,1085,29.8155296,0.8819124,18.9618,18.95542,18.95542,0.0171973718922,5,0.016136,0.00769089851708,1489,29.8155222,0.881944,18.9858,18.96804,18.96804,0.0624907865209,5,0.054712,0.0279467293256,1984,29.81553275,0.8819265,19.00765,19.0078,19.0078,0.0455639660258,4,0.03555,0.0227819830129
980,29.8154398571,0.885990857143,17.7444,17.7454571429,17.7454571429,0.017571312427,7,0.0118367346939,0.00664133184156,1148,29.8154345,0.8860015,16.8644,16.8612666667,16.8612666667,0.0113901516915,6,0.00994444444444,0.00465000995618,1086,29.8154357143,0.886010857143,16.4893,16.4918857143,16.4918857143,0.0161891876238,7,0.0133510204082,0.00611893776867,661,29.8154242857,0.886032285714,16.2993,16.2918857143,16.2918857143,0.0184041477135,7,0.014106122449,0.00695611399173,1985,29.8154347778,0.886018888889,16.2336,16.2292555556,16.2292555556,0.00878851663771,9,0.00807160493827,0.0029295055459
981,29.805086,0.9614548,18.2562,18.26388,18.26388,0.0278986307908,5,0.021568,0.0124766469855,1149,29.8050677143,0.961486571429,16.8679,16.8711857143,16.8711857143,0.0106220025784,7,0.00881224489796,0.00401473960685,1087,29.8050634286,0.961509857143,16.1947,16.1916142857,16.1916142857,0.0147718292292,7,0.0125265306122,0.00558322664998,662,29.8050471429,0.961538857143,15.783,15.7822142857,15.7822142857,0.00576651134233,7,0.00532653061224,0.00217953642061,1986,29.80506,0.961530888889,15.6555,15.6509555556,15.6509555556,0.0114880721824,9,0.00998271604938,0.00382935739415
982,29.7988526667,0.932689833333,18.9826,18.9941333333,18.9941333333,0.0512234538295,6,0.0423333333333,0.0209118874575,1150,29.7988197143,0.932729142857,18.4744,18.4728714286,18.4728714286,0.0312109739989,7,0.0230326530612,0.0117966393396,1089,29.7988171667,0.932748666667,18.27865,18.27615,18.27615,0.00931105973202,6,0.00806666666667,0.00380122421801,663,29.7988032857,0.932775,18.2016,18.1981857143,18.1981857143,0.027191092479,7,0.0213020408163,0.0102772669394,1988,29.7988158571,0.932765857143,18.1694,18.1839857143,18.1839857143,0.0519866584141,7,0.0350040816327,0.019649109951
983,29.784236,0.871937428571,17.1815,17.1778,17.1778,0.0156287281267,7,0.0135142857143,0.0059071039902,1152,29.7842172857,0.871950285714,16.4558,16.4495285714,16.4495285714,0.0333962664417,7,0.0255387755102,0.0126226022461,1091,29.7842177143,0.871963142857,16.1831,16.1815142857,16.1815142857,0.0280989795733,7,0.0242979591837,0.0106204160065,665,29.7842061429,0.871983428571,16.0702,16.0586428571,16.0586428571,0.0284640051967,7,0.0218816326531,0.0107583827239,1990,29.784218,0.871972111111,16.0477,16.0504555556,16.0504555556,0.00856830219292,9,0.00706172839506,0.00285610073097
984,29.7802747143,0.938758,17.2722,17.2692857143,17.2692857143,0.0132556649423,7,0.00967755102041,0.00501017041428,1153,29.780248,0.938793571429,16.592,16.5901142857,16.5901142857,0.0169309039984,7,0.0131795918367,0.00639928020734,1092,29.7802474286,0.938821,16.3796,16.3811142857,16.3811142857,0.0123637059367,7,0.0104163265306,0.00467304159882,666,29.7802294286,0.938845428571,16.2697,16.2692714286,16.2692714286,0.0148047978985,7,0.0124040816327,0.00559568763573,1991,29.7802417778,0.938837777778,16.2628,16.2635777778,16.2635777778,0.0201556045571,9,0.0155308641975,0.00671853485236
985,30.5256647143,-0.730753714286,17.7376,17.7390714286,17.7390714286,0.00355596652954,7,0.00308163265306,0.00134402901537,342,30.5256902857,-0.730754142857,17.2945,17.2947142857,17.2947142857,0.0220719879726,7,0.0172734693878,0.00834242730232,2429,30.525679,-0.730759857143,17.0801,17.0706285714,17.0706285714,0.0257133491893,7,0.0231673469388,0.00971873247563,1388,30.5256945714,-0.730748857143,17.011,17.0168,17.0168,0.0121758543261,7,0.0117142857143,0.00460204036382,582,30.525669,-0.730760333333,17.0574,17.0576888889,17.0576888889,0.0112613838151,9,0.00832098765432,0.00375379460505
986,30.5190515714,-0.796443285714,16.2252,16.2255,16.2255,0.00974796682098,7,0.00782857142857,0.0036843851424,343,30.5190844286,-0.796446285714,15.0155,15.0140571429,15.0140571429,0.0125816030256,7,0.0101346938776,0.00475539895718,2428,30.5190735714,-0.796451857143,14.5828,14.5808714286,14.5808714286,0.00810797037942,7,0.00740408163265,0.00306452475163,1389,30.519083,-0.796454714286,14.3199,14.3203571429,14.3203571429,0.0160719682449,7,0.0127224489796,0.00607463300791,583,30.5190686667,-0.796458888889,14.2534,14.2511222222,14.2511222222,0.0111482711941,9,0.00901481481481,0.00371609039803
987,30.5138467143,-0.725170714286,17.2685,17.2679571429,17.2679571429,0.00400102027804,7,0.00296326530612,0.00151224352089,344,30.5138707143,-0.725167714286,16.5577,16.5614571429,16.5614571429,0.00900822753183,7,0.00728163265306,0.00340478997182,2427,30.5138621429,-0.725171857143,16.2762,16.2705142857,16.2705142857,0.0180736136454,7,0.0154081632653,0.00683118385687,1390,30.5138685714,-0.725163714286,16.1379,16.1372857143,16.1372857143,0.00736311823918,7,0.00627346938775,0.00278299710497,584,30.5138493333,-0.725173333333,16.1136,16.1149555556,16.1149555556,0.0102910005033,9,0.00881728395062,0.00343033350109
988,30.4903247143,-0.728359857143,16.8477,16.8503571429,16.8503571429,0.0168343065658,7,0.0134653061224,0.00636276980961,346,30.490351,-0.728352857143,16.0328,16.0353571429,16.0353571429,0.00782173841526,7,0.00697959183673,0.00295633923814,2426,30.4903401429,-0.728363285714,15.7649,15.7613142857,15.7613142857,0.0169725348365,7,0.0121551020408,0.0064150151851,1392,30.490351,-0.728357428571,15.6219,15.6232428571,15.6232428571,0.00849316652086,7,0.00753469387755,0.00321011520824,586,30.4903274444,-0.728362,15.5708,15.5746444444,15.5746444444,0.01318746131,9,0.0117382716049,0.00439582043666
989,30.4871784286,-0.765534714286,17.9621,17.9618,17.9618,0.0207408499619,7,0.0176,0.00783930442562,347,30.487206,-0.765535857143,16.6477,16.6455428571,16.6455428571,0.00922463427736,7,0.00815102040816,0.00348658403334,2600,30.4871933333,-0.7655395,16.13515,16.1326166667,16.1326166667,0.00810975064694,6,0.00681111111111,0.0033107918377,1393,30.4872057143,-0.765539857143,15.8192,15.8223571429,15.8223571429,0.0153152451725,7,0.0134367346939,0.00578861857063,587,30.4871874444,-0.765541333333,15.7269,15.7264444444,15.7264444444,0.0101168847984,9,0.00848395061728,0.00337229493281
990,30.4853061429,-0.707892857143,14.1877,14.1852857143,14.1852857143,0.00631244317008,7,0.00570204081633,0.00238587925618,348,30.4853294286,-0.707888285714,13.7435,13.7411714286,13.7411714286,0.00483786088671,7,0.00411836734694,0.00182853954054,2599,30.485322,-0.7078908,13.5807,13.57946,13.57946,0.00569828044238,5,0.005008,0.0025483484848,1394,30.4853318571,-0.707885428571,13.522,13.5224,13.5224,0.014560612232,7,0.0111428571429,0.00550339412897,588,30.4853106667,-0.707890333333,13.5395,13.5415777778,13.5415777778,0.0127634702507,9,0.00993086419753,0.00425449008355
991,30.475492,-0.731409714286,17.8828,17.8859142857,17.8859142857,0.00826756633244,7,0.0069306122449,0.00312484635191,350,30.4755171429,-0.731404285714,16.7328,16.7278571429,16.7278571429,0.0118211501909,7,0.0106204081633,0.00446797480228,2424,30.4755105714,-0.731411285714,16.2684,16.2665714286,16.2665714286,0.0128584285071,7,0.00937551020408,0.00486002915443,1395,30.4755245,-0.731409666667,16.01305,16.0129666667,16.0129666667,0.00794599829404,6,0.0074,0.00324394021957,589,30.4755057778,-0.731408111111,15.9189,15.9175444444,15.9175444444,0.011029567445,9,0.00955061728395,0.00367652248168
992,30.4460304286,-0.689277285714,18.0882,18.0848571429,18.0848571429,0.0112408511552,7,0.0103346938776,0.00424864238306,352,30.4460494286,-0.689269285714,17.2372,17.2365142857,17.2365142857,0.00550802753687,7,0.0044693877551,0.00208183872529,2596,30.4460376667,-0.6892755,16.93545,16.9358,16.9358,0.012635927614,6,0.0095,0.00515859584685,1399,30.4460483333,-0.689265666667,16.77005,16.7696,16.7696,0.0069479013618,6,0.0063,0.00283646885327,592,30.4460256667,-0.689268333333,16.7453,16.7461111111,16.7461111111,0.0119622038516,9,0.00976790123457,0.00398740128387
993,30.429746,-0.738048285714,17.0209,17.0175142857,17.0175142857,0.0147471477699,7,0.0124367346939,0.00557389793524,353,30.4297738571,-0.738040857143,16.6545,16.6559428571,16.6559428571,0.00908843175893,7,0.00744897959184,0.00343510432024,2423,30.4297611429,-0.738046142857,16.5416,16.5361,16.5361,0.0103049225408,7,0.00897142857143,0.00389489461753,1400,30.4297684286,-0.738038428571,16.4977,16.5045714286,16.5045714286,0.0151315861019,7,0.0142530612245,0.0057192019668,593,30.4297474444,-0.738044444444,16.5488,16.5553666667,16.5553666667,0.0187104842861,9,0.0166444444444,0.00623682809538
994,30.4294785714,-0.800326142857,18.0058,18.0088142857,18.0088142857,0.0153460491492,7,0.014187755102,0.00580026137945,354,30.4295092857,-0.800321571429,17.2728,17.2770285714,17.2770285714,0.0138705972974,7,0.012012244898,0.00524259299785,2422,30.4295012857,-0.800324,17.0173,17.0185,17.0185,0.00955943811857,7,0.00731428571429,0.00361312799075,1401,30.4295148571,-0.800328142857,16.8494,16.8495285714,16.8495285714,0.0100042439974,7,0.0076612244898,0.00378124881033,594,30.4294938889,-0.80033,16.8318,16.8365111111,16.8365111111,0.0164870618934,9,0.0138592592593,0.0054956872978
995,30.4293398571,-0.697267142857,14.4202,14.4202714286,14.4202714286,0.00916105332149,7,0.00759591836735,0.00346255269087,355,30.4293622857,-0.697257714286,13.831,13.8299,13.8299,0.0125371448105,7,0.00922857142857,0.00473859533135,2595,30.4293508,-0.6972662,13.6384,13.63834,13.63834,0.0093094790402,5,0.007712,0.0041633255938,1402,30.429364,-0.697256714286,13.5628,13.5582857143,13.5582857143,0.0107668046157,7,0.00981632653061,0.00406946963257,595,30.4293391111,-0.697257777778,13.5838,13.5877333333,13.5877333333,0.0153803626601,9,0.0122444444444,0.00512678755336
996,30.4244152857,-0.804955571429,17.1347,17.1336,17.1336,0.0127344302694,7,0.0102571428571,0.00481316222584,356,30.4244471429,-0.804952285714,16.5478,16.5453714286,16.5453714286,0.00861704528175,7,0.00814693877551,0.00325693697881,2420,30.4244398571,-0.804957857143,16.3333,16.3304142857,16.3304142857,0.0141326803212,7,0.00995510204082,0.00534165106981,1403,30.4244504286,-0.804960428571,16.23,16.2317571429,16.2317571429,0.0103182026595,7,0.00923673469388,0.0038999140306,596,30.4244287778,-0.804963,16.2302,16.2323888889,16.2323888889,0.0134939858574,9,0.010387654321,0.00449799528582
997,30.4205458333,-0.817381833333,18.6622,18.6608333333,18.6608333333,0.0311565759066,6,0.0252333333333,0.0127196188506,357,30.420573,-0.817390857143,17.9688,17.9634142857,17.9634142857,0.0172947910053,7,0.0148693877551,0.00653681656814,2419,30.4205621429,-0.817395285714,17.7021,17.6969714286,17.6969714286,0.0127608457272,7,0.0107469387755,0.00482314633043,1404,30.4205712857,-0.817397285714,17.5723,17.5761428571,17.5761428571,0.012338540912,7,0.0111632653061,0.0046635301135,597,30.4205518571,-0.817405571429,17.5187,17.5160142857,17.5160142857,0.0212106730931,7,0.0192693877551,0.00801688087779
998,30.4193038571,-0.708816,14.8654,14.8655857143,14.8655857143,0.00758992350261,7,0.00632653061224,0.00286872143685,358,30.4193267143,-0.708806857143,14.27,14.2717571429,14.2717571429,0.00713339373107,7,0.00632244897959,0.00269616940233,2418,30.4193164286,-0.708814714286,14.0793,14.0714428571,14.0714428571,0.0240227783062,7,0.0173387755102,0.00907975674274,1405,30.4193247143,-0.708809571429,14.0105,14.002,14.002,0.0202101813097,7,0.0171428571429,0.00763873052815,598,30.4193043333,-0.708802444444,14.0241,14.0233333333,14.0233333333,0.0092910949002,9,0.00680740740741,0.0030970316334
999,30.4128627143,-0.746864,16.1429,16.1483285714,16.1483285714,0.0111284338888,7,0.00960408163265,0.00420615265018,359,30.4128894286,-0.746854285714,15.6598,15.6532857143,15.6532857143,0.0141937036918,7,0.0124734693878,0.00536471573591,2417,30.4128832857,-0.746857,15.4773,15.4766,15.4766,0.0118375914539,7,0.0104,0.00447418901556,1406,30.4128887143,-0.746854142857,15.4026,15.4063285714,15.4063285714,0.018217237856,7,0.013412244898,0.00688546870593,620,30.4128731111,-0.746856,15.4266,15.4251888889,15.4251888889,0.00979676187369,9,0.0077037037037,0.00326558729123
1000,30.4087862857,-0.773010142857,18.797,18.7969142857,18.7969142857,0.0360488330927,7,0.027812244898,0.0136251782025,360,30.4088072857,-0.77301,17.7733,17.7684285714,17.7684285714,0.014387069024,7,0.0121591836735,0.00543780096181,2416,30.4088058333,-0.773010166667,17.41985,17.4186666667,17.4186666667,0.0195632876128,6,0.0161666666667,0.00798667872379,1407,30.4088095714,-0.773009142857,17.182,17.1818428571,17.1818428571,0.00855617690708,7,0.00589387755102,0.00323393089566,961,30.408793875,-0.773012,17.1506,17.159375,17.159375,0.0192280231693,8,0.0161625,0.00679813278592
1001,30.3955793333,-0.795606833333,18.77215,18.7698166667,18.7698166667,0.0208346999552,6,0.0188833333333,0.00850573063903,361,30.3956127143,-0.795613142857,17.2904,17.2948285714,17.2948285714,0.022255703236,7,0.0159183673469,0.00841186514506,2415,30.3956074286,-0.795622428571,16.5671,16.5695428571,16.5695428571,0.0139438524235,7,0.0114489795918,0.00527028083296,1408,30.3956157143,-0.795621285714,16.1318,16.1337714286,16.1337714286,0.00593385306903,7,0.00525306122449,0.00224278564815,621,30.3955954444,-0.795622111111,16.0103,16.0123333333,16.0123333333,0.00944151588582,9,0.00793333333333,0.00314717196194
1002,30.3861304286,-0.710952428571,14.7054,14.7074142857,14.7074142857,0.00969026441795,7,0.00824489795918,0.00366257568405,362,30.3861502857,-0.710940428571,14.3777,14.3778428571,14.3778428571,0.0108063284558,7,0.00887755102041,0.00408440823995,2414,30.3861435714,-0.710946571429,14.2405,14.2263428571,14.2263428571,0.0251895021866,7,0.0203673469388,0.00952073691932,1409,30.3861505714,-0.710942714286,14.2162,14.2134714286,14.2134714286,0.00875862257366,7,0.00692653061225,0.00331044816534,622,30.3861298889,-0.710936222222,14.2735,14.2732,14.2732,0.0097770706815,9,0.00831111111111,0.0032590235605
1003,30.3822595714,-0.732973857143,16.0068,16.0063,16.0063,0.0101494545948,7,0.00777142857143,0.00383613325725,363,30.3822864286,-0.732958857143,15.6024,15.5963428571,15.5963428571,0.0103882979691,7,0.00955102040816,0.00392640756734,2413,30.3822742857,-0.732967,15.4596,15.4581714286,15.4581714286,0.00969988428292,7,0.00783265306122,0.00366621165124,1410,30.382282,-0.732963571429,15.4285,15.4300571429,15.4300571429,0.0136681963637,7,0.0108530612245,0.00516609263559,623,30.3822648889,-0.732962111111,15.4993,15.4949555556,15.4949555556,0.00807163911636,9,0.00713827160494,0.00269054637212
1004,30.3706486667,-0.702645666667,16.4979,16.494,16.494,0.0134077092252,6,0.0102,0.00547367437021,364,30.3706698571,-0.702635,16.0672,16.0699285714,16.0699285714,0.00724425176767,7,0.00634693877551,0.00273806980172,2412,30.370658,-0.702643714286,15.9129,15.9037142857,15.9037142857,0.0277132474032,7,0.0226367346939,0.0104746229501,1411,30.3706641429,-0.702635285714,15.8761,15.8759571429,15.8759571429,0.00567849505789,7,0.00476326530612,0.00214626939204,624,30.37065,-0.702630625,15.92025,15.9182,15.9182,0.00861191035717,8,0.007675,0.00304477010626
1005,30.364848,-0.727452,17.432,17.4268166667,17.4268166667,0.0169636293942,6,0.0158833333333,0.00692537270023,365,30.3648711429,-0.727437285714,16.6029,16.6032714286,16.6032714286,0.00662305805193,7,0.00508163265306,0.00250328064631,2411,30.364861,-0.727448,16.3148,16.3155,16.3155,0.0117676311489,7,0.00822857142857,0.00444774650577,1412,30.3648662857,-0.727440428571,16.1241,16.1315714286,16.1315714286,0.0112654610312,7,0.0106816326531,0.00425794404185,625,30.36484875,-0.727437875,16.11115,16.1049125,16.1049125,0.0126865516887,8,0.011034375,0.00448537336448
1006,30.3491671429,-0.738691857143,17.7763,17.7687,17.7687,0.0186385161886,7,0.0178285714286,0.00704469694891,366,30.3491974286,-0.738685,16.273,16.2763571429,16.2763571429,0.0110254066518,7,0.0102081632653,0.00416721201485,2410,30.3491852857,-0.738693571429,15.3261,15.3291142857,15.3291142857,0.0100683987337,7,0.00778775510204,0.00380549702144,1413,30.3491837143,-0.738693571429,14.7914,14.7903,14.7903,0.0108033063722,7,0.00888571428571,0.00408326599972,626,30.3491712222,-0.738689111111,14.6232,14.6233777778,14.6233777778,0.010863985127,9,0.00815308641975,0.00362132837566
